order_id,user_id,timestamp,product_id,quantity,price
c3ce4389-19a7-41d3-bc6c-f9aa71672755,799231c9-cb4e-4841-a22c-66c1bcc3a6c7,2025-06-04T06:34:31.735470,2434,3,0.02
e73ddc05-929f-4051-9631-acf2184da615,18ae2ac1-0dc3-4e72-a1de-39ff8446ca8a,2025-06-04T06:34:32.738760,5969,4,0.01
a286c358-7701-48c2-9874-bc61f51ca6be,e8393fdf-355b-47e2-9db0-0d7fa242e409,2025-06-04T06:34:33.741553,2258,1,0.37
1ca2b1e7-a777-4fd7-9965-7ea6e5466e75,912dc465-5cea-45fe-9cd2-b0e0af744544,2025-06-04T06:34:34.744296,8342,3,0.21
d62319b5-a000-4657-8a66-d9bf51cfd574,e883499f-77cf-4d0e-84a2-7e866bf15696,2025-06-04T06:34:35.746354,6559,4,0.21
869215f5-bb08-455c-a6a3-73501657c851,dc1233f4-7061-4b4d-ac6a-6e6fc56903f2,2025-06-04T06:34:36.749220,8419,2,0.07
99d81d83-58e2-47da-b76b-1003885944a1,b8b34f9e-43bb-479d-bdef-7ed4fd399625,2025-06-04T06:34:37.752272,4102,3,0.45
9120c173-e5f4-406c-af81-00b9f130a5ef,dd934ad2-1553-4517-85c5-e9cef617b2f7,2025-06-04T06:34:38.755042,2130,4,0.74
df4d7894-e54b-42bc-a12d-4e9f6285fb86,c35f6f95-db90-4f9c-b2c1-14834d484972,2025-06-04T06:34:39.757905,9625,3,0.19
0d69d79d-e572-476c-a267-efa3e6fa4ec7,affd09e4-a125-4f4b-91c6-6dc66845f86c,2025-06-04T06:34:40.761045,8254,2,0.58
645a4976-89b9-4d2c-b1a3-8ad64abe9b0c,bae5f86d-c4e1-40e1-a39f-7c2eb255e3df,2025-06-04T06:34:41.764581,8922,5,0.97
17660d9d-c077-4795-8399-49a6fc3fe3ac,923cad87-f208-49a7-b53d-23bcd20a42ff,2025-06-04T06:34:42.767729,4033,4,0.66
2c3bf137-3442-402e-8f14-db115e7f2118,2bb211f7-410d-4c80-b055-867d3e9ad0ff,2025-06-04T06:34:43.770646,3542,2,0.76
e5090220-93a9-4a97-be8b-2b1ea8419da4,167f3b91-c641-422e-82e8-6464ed17f67f,2025-06-04T06:34:44.773327,4845,3,0.94
63cc01d0-f4f7-4fb1-a87a-ec17cf94cde1,6a741e57-f41d-4706-a7d1-8f7ae52767d3,2025-06-04T06:34:45.775994,4524,3,0.77
3ad41aac-ac5a-48cc-81e1-588c6300e36e,a805419e-64c3-424f-a128-f57ccf409850,2025-06-04T06:34:46.779209,5225,2,0.93
43fc69f3-497c-4159-803c-445c8d320daa,92ac8893-1bc1-4dfb-a179-892fd8923b45,2025-06-04T06:34:47.781709,3920,1,0.72
4449a3bb-e294-466f-b866-8391b667c541,c3fa4a43-6743-445b-aaec-002a1458144b,2025-06-04T06:34:48.784799,6941,2,0.42
1ea2018e-e766-4476-9645-2771f9ac4621,5cd66244-6229-4df1-b082-903a5f93ff8d,2025-06-04T06:34:49.787676,8455,4,0.14
35216af6-4bd9-4a30-a78d-fd637755b1ed,e071a2b6-8a92-4e6e-ba7b-c92afce197db,2025-06-04T06:34:50.790675,2205,3,0.33
599ba649-f500-4b18-a03a-d9aae6cd3f29,0859be34-bce4-4f67-9eeb-ff82b038cabd,2025-06-04T06:34:51.794342,2460,4,0.64
318b74c6-9273-43cc-884a-2b925251efd6,3fd18dc4-1e19-44fc-aa1d-892f683fc0d6,2025-06-04T06:34:52.797535,3622,1,0.56
eb8af0a3-f838-41ed-8039-59772142ba2b,952e237a-da8f-43a4-8bca-b74fdc854975,2025-06-04T06:34:53.800456,4956,2,0.03
059c3ab3-6a14-4994-b1f8-c9ca4a723026,44294c9c-44ad-4d80-916c-cdd2e968122e,2025-06-04T06:34:54.803543,1100,3,0.54
5f69e111-cc68-414b-ad67-2f16da0771ff,84aa68ff-0824-4a74-8af5-0d0ce301afac,2025-06-04T06:34:55.806919,4969,3,0.49
f0ea338d-b3ad-4367-85ed-6e0b84a85097,f9e1ed7c-371f-47d9-848f-f31db1ba9b6a,2025-06-04T06:34:56.809970,7560,4,0.41
00520486-68f4-49e7-9542-6dcc3c38ebc8,21380038-5071-4317-bec6-556e007b9cdd,2025-06-04T06:34:57.812800,3389,4,0.34
01661b52-5c47-457f-8297-4a615187b340,3fff2feb-4da5-4e7f-a9da-dbfd44fb9abd,2025-06-04T06:34:58.815844,7759,5,0.6
bea67e29-bf6f-46f4-b7b7-02422e5262fd,ec0e4bd6-df58-4d42-a3cb-38d9ec9f262a,2025-06-04T06:34:59.818495,9888,4,0.86
3a9c732b-585d-459f-b86f-e7ae409a965e,49d2f65a-e398-446d-ac0d-2e3075c11de6,2025-06-04T06:35:00.821342,1556,1,0.61
b2cdf8e9-e572-4771-8115-c5cf98310c05,de03561a-ba28-4d18-89a2-dd4ee34a5706,2025-06-04T06:35:01.824345,6113,5,0.24
26e70b31-235c-4a0f-87c7-e949d132430a,bcee83d5-f3ae-45f9-bab7-7f4ede28fa10,2025-06-04T06:35:02.826954,3515,1,0.7
485d0796-3a4f-4983-8283-2a73967c747b,d7ad39c1-2499-4ed0-9232-a1af84d79e44,2025-06-04T06:35:03.829533,2439,3,0.09
9e714a01-832b-4b58-93a2-b9e159f973f7,34df2e8f-9317-483f-8cbc-ca1afe9b6103,2025-06-04T06:35:04.832440,6012,5,0.87
1e8ef1f5-cd95-45e8-bd20-762f1aeaf62a,b5656f77-f966-4816-9eed-e2c2e009fd64,2025-06-04T06:35:05.835065,3900,5,0.72
476a2af8-e3f6-491d-9679-3d00098750ad,03b3c9fc-bffd-4f91-83b4-f6b9f70a4fec,2025-06-04T06:35:06.837644,6193,5,0.64
3658fa8a-ca6d-462f-810a-e455c28d2f09,52fb3f43-26c7-41fe-a8cd-8621758a0148,2025-06-04T06:35:07.840683,7523,4,0.15
f7afc516-3f8b-43b7-814b-17c6bc46577d,3c14704e-38fd-4d42-86e7-2d982f1e80d0,2025-06-04T06:35:08.844287,5285,1,0.44
66e641e6-6a6f-43b2-a400-0c49de4e4794,71f177c6-ddbf-4ff4-aeff-bb42b34d8f46,2025-06-04T06:35:09.846590,1522,4,0.0
29e3a304-1dfb-4005-9e21-02e11a72f526,62a1fb8c-ca05-4101-962b-4f6c7dcd99db,2025-06-04T06:35:10.849991,5948,5,0.14
176b818d-01de-4f1e-9d7a-c55c46476278,b61447ff-b9e7-41dc-86a7-b6004f56b2a8,2025-06-04T06:35:11.852977,2459,3,0.69
336c4eba-3369-4ebc-a8c5-9035ee1e7139,1c45cad2-86f0-4f3c-9380-646cf1c55910,2025-06-04T06:35:12.855508,6783,1,0.24
830ed3f9-464a-4643-a133-60aea479cc18,7a30ad63-41d9-4bcf-a2ca-c7f32ca29610,2025-06-04T06:35:13.858605,6857,4,0.69
762bafba-9cd1-4296-adb6-67cc9d5317ff,905269df-07f6-4a0d-828d-0d751d82b6ee,2025-06-04T06:35:14.862126,2564,2,0.7
0cf95694-1bc4-45b7-ac75-59de77134715,8bc8e3f3-cf77-43f2-b674-177268105180,2025-06-04T06:35:15.865264,2236,4,0.33
ecce572d-4098-46fc-86d2-9f8829ba089b,93b1110d-2d11-4e54-82df-3217f88fad7f,2025-06-04T06:35:16.868351,9523,3,0.83
b096b879-1855-4889-a4f4-757806b57199,a9c477e2-aee2-4c60-b229-9b11ab4a8f5e,2025-06-04T06:35:17.871265,9309,5,0.93
bb61f748-692a-454c-a525-553bc217fb06,7c120421-0348-4113-8513-cc329df07c30,2025-06-04T06:35:18.874757,8577,4,0.72
c1d53c84-2846-4ca2-9c86-3d4cc89ebaf7,4f33769e-7d1b-4b35-af7b-980f5cd33c71,2025-06-04T06:35:19.877362,2166,1,0.88
b5e5171a-465a-4963-9dc0-002c480c8473,1cd255ed-811d-4789-8cdd-a98ac12f7e0e,2025-06-04T06:35:20.880209,5015,5,0.23
74ecc3aa-013a-4b60-bf36-b159711d9b81,1cd151ed-d61b-4756-9362-532e37aeb694,2025-06-04T06:35:21.883429,4697,4,0.26
858fd5a8-8784-4443-8a28-f5e83512eb43,cca58c8b-f0f5-4eac-9089-f1615ecc4384,2025-06-04T06:35:22.886678,3340,2,0.44
f74c4f25-de5e-4a32-ab9b-488bb244dd41,dc35ba6e-59dc-4007-80a5-2847151e2644,2025-06-04T06:35:23.889577,5456,2,0.93
4a73d9ec-102f-43cc-a263-fe5896b9db43,0770f297-72e3-4c8e-a285-6fccdbe93ca0,2025-06-04T06:35:24.892275,3483,1,0.07
7af24719-cd8c-4e16-a41e-cc2d825986a3,877674c0-f727-4803-9033-bb6d42ac8dd7,2025-06-04T06:35:25.895389,2074,5,0.17
771dfd8a-a989-4e37-b9b6-93bdd927eb85,861bdebe-2565-4946-8667-07777e2b31b4,2025-06-04T06:35:26.897698,9393,3,0.81
a54a9bc5-9e1e-4f37-a7df-1f42bb1fbc10,11636e28-1f66-48e0-b0a2-6cf6f896220b,2025-06-04T06:35:27.900277,5378,2,0.72
2b32fe4c-9bd0-4ad6-9df9-9e5d60ed3dbf,d2e95d5a-960f-4812-979f-084c2677bd23,2025-06-04T06:35:28.903454,2315,3,0.69
344c8e0a-4487-4e10-81d2-b7c78b6fce6f,b2379426-a798-4c99-8da2-69567bf7d4a0,2025-06-04T06:35:29.906629,3907,3,0.09
a5c78eb2-083a-46ac-aa89-7d78b7e7dae7,aefa1baf-6ba4-405f-9cb4-f558c1f7aa9c,2025-06-04T06:35:30.909675,5185,5,0.75
87dee392-6653-4be0-ad24-0797e0d0a5a2,8646eef8-0359-4ecb-97b0-6316660d223c,2025-06-04T06:35:31.912193,9185,5,0.53
176635a6-a52d-41a9-b3df-b90cceb14335,26f8cf68-5081-4a6c-aaf1-0125066c62df,2025-06-04T06:35:32.915324,1845,5,0.57
df2558ce-c6c3-40a9-9e3c-e066137636d1,adfedad9-dbda-4614-8ea6-af5c817ee940,2025-06-04T06:35:33.918992,9573,2,0.26
bc6aacd6-19cc-43cb-a675-c990eca32f71,91811d33-62d6-4e6f-a34a-369eea7b4933,2025-06-04T06:35:34.922313,7356,1,0.37
e382c6df-3102-4af3-91d6-6c2030c1f1a6,7d382991-711a-4dab-9808-fc8d325579f8,2025-06-04T06:35:35.925654,2748,1,0.21
90ca29f7-300d-4252-83ae-136e8caed8a5,c7ac5c7b-177c-42fa-ae61-d8689010517a,2025-06-04T06:35:36.928555,2153,5,0.04
3ec6ea38-3f94-4524-a2e3-9ea5066e5762,b0c90fab-fcb7-4f75-8834-364116941b61,2025-06-04T06:35:37.931900,7699,2,0.1
6bb034af-3afd-4558-8f6e-88a1bf790f13,69849dfa-6e5e-4c33-85be-ca6f83f6bcca,2025-06-04T06:35:38.934420,2623,3,0.11
cb67be50-9c0b-41a2-8f47-52189e2c04e3,0f828ac1-b60b-4816-9275-213fb825ab90,2025-06-04T06:35:39.937539,3542,4,0.55
f249c18d-8596-4b45-8374-ecbc87c0bfd9,6445744c-fb13-4ae3-a055-53a25a33b423,2025-06-04T06:35:40.941360,5831,2,0.3
21f4d7ce-981f-4186-bb8b-e221b2a93f94,e5639259-efbe-4d39-ae41-de64521cd5b7,2025-06-04T06:35:41.944477,2758,5,0.06
997aa493-e418-46d0-98a5-c45a82139f5c,bc8096e5-eecf-417b-be78-9cd7717abea8,2025-06-04T06:35:42.947145,2277,5,0.97
c0b3efe6-6aff-4444-8b2b-cee4229538d7,4bc0a28d-97a3-4322-95da-7cac253bf337,2025-06-04T06:35:43.950087,4019,3,0.61
c131e161-7ee1-4deb-87c1-156eec3ff2d2,75f3546b-7bcd-4aac-920b-83b33d980023,2025-06-04T06:35:44.952951,8034,5,0.94
cf82f2d7-325f-45d1-9dce-8fec85cb7dd4,273f4da4-b80c-4584-b92a-7903241d2333,2025-06-04T06:35:45.956503,3179,5,0.41
a2649a50-f23e-4e90-9528-67b77ea246de,d9973406-1499-4405-aec1-532523502aa8,2025-06-04T06:35:46.959332,3976,3,0.31
03e98d06-726b-445d-8e97-30d1b6ce6008,47e0e951-fb5a-41fc-b5b3-433d57fde157,2025-06-04T06:35:47.961499,8347,1,0.47
d47b1a10-1a34-4bd4-87b5-1977eed7a2b9,2689ce43-ecb7-42a2-b635-2ed69b80c8b0,2025-06-04T06:35:48.965369,9023,2,0.19
1f5ba090-2f4e-4b8e-9184-38628835d625,090defa0-caaf-419e-ae34-535de0b9dd3f,2025-06-04T06:35:49.968628,1120,3,0.4
412d4bc8-9823-4e0a-a39a-9de229613406,6765b129-6dd1-4e33-9669-615ca847c012,2025-06-04T06:35:50.970954,2304,2,0.06
86266909-b0b7-438a-94e6-73c23a0efaf7,d07071f0-3662-4e00-b6fd-a07db802b93e,2025-06-04T06:35:51.973759,1907,5,0.38
6fb84c4d-d265-4cf1-8a74-506f1f39fa08,0cdcdab9-a4a8-4326-9dc6-5218cfb044eb,2025-06-04T06:35:52.975928,4443,1,0.94
dc280891-d43a-475a-b9b6-477fb8c598b9,87ac9be8-1f6a-4090-8ee1-2ac0e5dfb96a,2025-06-04T06:35:53.978738,5006,1,0.54
7d4c82ae-bef3-41f1-89fc-0864d4cb9854,1679b5fc-3e89-4448-9a37-dae00571f097,2025-06-04T06:35:54.981418,7265,2,0.32
7a02d7b6-98d5-4b69-83d0-f698cb17b387,1f6f9dcb-8f11-4641-b502-dfc6166a226a,2025-06-04T06:35:55.984303,8399,2,0.08
63d0dab5-d842-49e1-b0ac-944d2988e2cb,f7dc7781-d68d-4983-b786-43ca7042b069,2025-06-04T06:35:56.987357,2493,2,0.85
f707a0a0-7996-4d11-b2c7-c796cf94931b,210c4991-765b-4106-a317-641f325d46f2,2025-06-04T06:35:57.990360,1003,1,0.75
856b7ea4-8148-4b2a-a62e-73284cb25c85,01cd5dd9-54f3-44bd-b3c3-425ede93bcbd,2025-06-04T06:35:58.993692,6224,3,0.52
901d86cf-59b3-41b8-9a6b-49cd4c2bc851,d805b9e0-2758-43dc-8b7d-4563f045b224,2025-06-04T06:35:59.996388,2327,3,0.67
39221af1-4f2a-4ea4-9878-f30772f3600e,40cc594e-8b14-4fbd-9ac5-44c567eb83fc,2025-06-04T06:36:00.999761,2258,3,0.02
d01a7e88-9ff3-48f1-a404-322fde293b41,95280b24-84e9-4193-8f8e-e73942810331,2025-06-04T06:36:02.002626,8148,4,0.9
c0214cfa-da0e-435e-a68e-c016d8a2199d,ca1d2afe-0603-4c7e-885e-7266f8fe2e58,2025-06-04T06:36:03.005064,2900,5,0.84
48addd0a-2a1b-4095-a92a-67a83f49297d,5e3295e9-c9a4-4cd8-83fc-13748aaa4037,2025-06-04T06:36:04.007877,9452,2,0.46
49addfec-0eec-4507-8b00-db749cd38a0e,e7bd5def-a2c6-4744-a9c3-09250517f023,2025-06-04T06:36:05.009904,5141,1,0.02
4712bda6-da87-496f-b77b-13f79a4cd4fd,1a06dc44-dea2-43f5-b97e-090f4adc78a8,2025-06-04T06:36:06.013183,6511,1,0.4
af18d6c0-26dd-4fb1-8938-e2103e42b9e6,5d2cbd0f-5f34-4163-bb6c-e707de353fd0,2025-06-04T07:00:43.328632,2047,3,0.96
a319ebbc-9f4e-42b4-bfb4-fe06320272b4,58917820-8964-4717-a1db-c122acc49254,2025-06-04T07:00:46.335699,6329,4,0.07
c83f3094-2f1c-476c-8713-b85012d54544,eb9e7c15-b09e-41b6-92b6-02d743ec97bb,2025-06-04T07:00:47.338240,2468,2,0.95
8b29b35c-a67a-4821-8b82-0f1aef37619c,aea76a7f-2689-4c4e-96d6-67da0f4192e8,2025-06-04T07:00:48.342109,1483,5,0.94
f78aa499-653b-4b1e-841d-cbf33aba2a5f,e9e5ebb3-6ea8-468b-b83b-dabc2187a4aa,2025-06-04T07:00:49.457335,4568,4,0.97
a577c1f6-9aa2-4750-a85b-11c5cc64063d,bc76176f-1b7a-48d6-ba30-21071d834f61,2025-06-04T07:00:50.490764,1468,4,0.0
7651cedb-eaac-4b52-9081-578d8b77c8b5,3ccb975a-7638-4aa0-b3ed-fa3404831451,2025-06-04T07:00:51.671590,4908,2,0.47
2bea2dc0-28b4-48da-ae6e-e2ca74069e05,8e427f40-8f17-4089-8718-e070d2f07991,2025-06-04T07:00:52.756432,7055,5,0.66
621d0fba-218f-42d9-8309-be8ae6d26442,4434268d-5166-4f44-93f4-f708c617efec,2025-06-04T07:00:53.760440,6693,5,0.05
f86ba5de-03cb-4cd4-a2ad-c071522fc420,694bee04-c185-432e-80b3-d8bba5fe7977,2025-06-04T07:00:54.764510,6100,5,0.43
a7e347b2-a951-4094-baed-29c0fcb1683f,0f183696-9f25-4b68-9db2-09b14e306eb1,2025-06-04T07:00:55.767821,6721,3,0.19
ea0ee097-f5c8-47c3-8dc5-079ed0c47364,97780e22-a440-43f7-9403-6f959feff6fe,2025-06-04T07:00:56.772822,4737,1,0.98
2977a23e-902b-4d99-9f18-8a28ef194557,9e1cd7e9-7a29-4d98-b3ce-85af650e8c44,2025-06-04T07:00:57.776392,4173,1,0.87
0330744b-4e29-4302-a786-79e09b3340f5,b1042cf7-7d06-43bb-96b5-147fb6c02fbd,2025-06-04T07:00:58.779160,4534,4,0.22
7a3dcd35-6e17-4383-a258-1793c18aba9d,74a6a44a-ab70-403e-ac27-5acd751b42a2,2025-06-04T07:00:59.782468,2592,4,0.03
526a3c61-ce79-45c3-8b9f-3f85e94eccb4,d5e368f5-2af8-4530-9a7e-f9afe04c45b4,2025-06-04T07:01:01.206836,7653,5,0.78
d27945e5-7d7b-487a-80ee-0dbc462595e9,ff33b629-ee09-4981-be92-158b4b60df0b,2025-06-04T07:01:02.209276,1866,2,0.9
c1d23112-4b41-46bd-a075-6063feaa74fd,02f12669-8072-43e2-8a7f-412c9e65e2b9,2025-06-04T07:01:03.388886,2322,5,0.3
f6a6168e-d954-4e23-9a7e-e6bed4a556f4,b4f905ab-51ca-4a49-a137-b09c928034c4,2025-06-04T07:01:04.498622,3990,4,0.25
bf7614fb-3c6e-446e-9e40-f7e14cebd9ab,e28750d1-bf08-4f5b-84c1-6f6224d5086e,2025-06-04T07:01:05.501197,6605,3,0.44
23af44cc-7b3b-4ec3-92e9-e81b70bb726f,b0fa1746-05a2-4f2c-966d-5c252b7d5ef3,2025-06-04T07:01:06.505025,1047,5,0.06
cf8723da-0473-4292-ac0a-24243716ea4d,22084262-3a85-42b3-b680-e3a829147691,2025-06-04T07:01:07.584362,3012,1,0.51
2e5e9f57-d9c8-47ea-8a44-f6e2a4e5e507,6c515756-bd49-45c5-991f-600d70ea9a15,2025-06-04T07:01:09.005581,4204,5,0.39
c69f1118-c275-4283-bfee-519d2006ee34,e6941378-a7f6-40f8-bc21-88d55215dede,2025-06-04T07:01:10.024461,2914,4,0.17
b2f898c8-cd16-4ff3-a75d-d47e5de31dc0,b2b47f73-3e05-4a37-a9a5-a4edb33d3419,2025-06-04T07:01:11.154417,7620,4,0.28
227a5d59-49c6-4eb1-bb00-3b20e80bfef3,07f5be42-646b-4e86-8259-a0b299ab2401,2025-06-04T07:01:12.430611,7895,1,0.28
74405339-580e-4620-bab5-4dc61a85423d,c6174429-8d47-4dc9-abc3-f2b1aec7984d,2025-06-04T07:01:13.434031,8433,4,0.6
6f7518bd-a38b-4cfc-9918-a9f4a8903203,04d6de5d-d41f-4239-96f6-f559f61a1052,2025-06-04T07:01:14.442069,5683,4,0.42
2f05a16c-bbc0-4f51-8469-8bedaf1419ae,d88418e1-9ec0-488b-b1a7-54d469794552,2025-06-04T07:01:15.447244,2408,2,0.72
ce3e6705-bcbd-4852-89b2-3d0cb6f18cb7,e42ecbf4-0dd6-4bfb-b938-d04a6cf474f1,2025-06-04T07:01:16.494272,8373,4,0.2
37b0a8fd-0205-40cd-a569-a7b437c9d847,e5f71767-d02d-449b-8099-9f49611c60da,2025-06-04T07:01:17.792589,6835,3,0.12
5a20cb82-9825-48cb-9a95-ba6752e183d1,7f139de0-b513-425b-94a9-340fd31a9556,2025-06-04T07:01:18.796743,5512,4,0.94
5e4bc2f9-00ba-407b-af78-925f901885c4,485b86cf-a82e-4840-812c-ab49c900beb7,2025-06-04T07:01:19.801154,5273,3,0.14
406c9708-5149-42be-bfa3-ae113d6427ba,3b067381-9929-4240-8c9a-da5de24fbbf4,2025-06-04T07:01:20.806370,2715,3,0.93
36bd1e8d-c4b6-457f-92c2-2d5a769c17bb,63e7f90f-18d9-49ea-bd00-fb3868a46fe0,2025-06-04T07:01:21.808819,5919,2,0.73
67befaaa-a068-4534-91bd-59a0bd9eee34,1db55b4d-de07-4ef5-b07f-79dcfc021bc1,2025-06-04T07:01:22.810929,4691,1,0.8
7988f62b-5187-48a6-81d2-1053aa1b69c7,8b31655b-30e9-4504-b710-7913290910f0,2025-06-04T07:01:23.813627,7176,2,0.79
444aff56-d63c-4223-bdd0-bf793f42f266,d06be9bd-c4eb-479f-8609-16ba27a6d0ab,2025-06-04T07:01:24.816045,8965,2,0.31
e4f5e4f5-0eb1-4b58-a6df-18e30e1a868d,7ab0d164-b874-4781-adac-6ce26f775ac5,2025-06-04T07:01:25.902116,1014,1,0.79
41af13d2-4aea-4ba1-b4d0-fc5d64b8029f,6dc7d9f7-0c73-4574-9296-bbc522f7a449,2025-06-04T07:01:26.904883,4111,5,0.1
60b6e436-71d9-4af1-bd63-c095e17cb5ef,0d1f6c2b-2c68-4b40-b78b-deb3e4769422,2025-06-04T07:01:28.067601,7579,2,0.68
b33aa0d8-c86b-4322-a592-9d88e3f32d0b,364c6181-a8be-48f1-8fe2-15f1b1b1c3ea,2025-06-04T07:01:29.164778,5816,3,0.81
3f090dc0-7d86-4a6c-a791-b6efc9f7faf9,987e47b0-1034-4308-9665-ffe013497d3d,2025-06-04T07:01:30.257930,1912,2,0.51
79b0ec99-64ce-46b4-92b7-fa7e30340a60,94992dfa-348a-4895-86b3-188da7e0bcbb,2025-06-04T07:01:31.261430,7019,4,0.71
dedeaf87-18d7-48dd-aa47-298a34512b13,e493f8ea-cece-4e08-a921-33446323f798,2025-06-04T07:01:32.263978,2975,2,0.12
2550efe6-3475-4d34-822d-cace14f7a1f6,1b8c72cf-2888-4587-851e-60e91e05863b,2025-06-04T07:01:33.266591,2890,2,0.46
43cecca1-a8f4-4e4a-9fb5-42b75f707298,09813472-1120-47ff-9683-7bee70bb0e3d,2025-06-04T07:01:34.270027,3486,5,0.72
198db6c1-d3d1-4492-88ea-a356939d8f11,87c35705-9d51-4ab0-a207-9c67325fdf44,2025-06-04T07:01:35.275137,4913,4,0.99
294aa2da-5037-4fa4-9ae5-f691e055aad7,7dee2b54-61e9-48c6-bf43-e4b0ddc8ec85,2025-06-04T07:01:36.623548,2489,3,0.62
0957ded1-6437-4561-8e09-eb82402ec4ce,c4260e5b-d614-4d4d-9c57-12ad60bd7958,2025-06-04T07:01:38.374838,6691,3,0.15
369e2839-6667-4421-8ad7-fdc02629b8ae,4868d959-af6e-4144-b121-8e1b858963e2,2025-06-04T07:01:39.403391,3229,4,0.33
d0946e6c-030c-4e7e-a171-71bcf92407d5,be078446-737c-4009-93e2-e3256938f84a,2025-06-04T07:01:40.407163,6013,2,0.16
91cffab9-397f-4b64-a7dc-3207eaf3f8e7,f8543a8a-2c19-490d-a31f-7963784cf169,2025-06-04T07:01:41.409707,9606,5,0.71
625cbcc7-ed06-42c3-9d98-6eb31f02995b,bc47fdb7-c6fc-4792-bcb8-ab097fa3027f,2025-06-04T07:01:42.412703,7285,1,0.78
00a337bb-c2e6-4047-8be4-d490110500c2,1b23f6ee-9ba2-4f36-a2d3-681c0c358700,2025-06-04T07:01:43.417386,1088,2,0.16
20eaf0de-3c08-4ce6-b78f-18f1eaecb939,82606517-e58b-4f0c-989b-d266d887db38,2025-06-04T07:01:44.470436,7617,1,0.77
3aa75a5a-eeb7-44d2-885c-79ce211c76a4,1d6d88e2-80a8-4a46-9d6f-cd3340af82de,2025-06-04T07:01:45.474656,4982,4,0.51
69442da5-be2c-42be-9b20-1de099d96e0f,d0afbf5f-3508-4fd3-9955-4745f0919fbd,2025-06-04T07:01:46.499180,8077,3,0.21
e9969f23-3e2f-4de3-bb78-c4c6b22f3173,7f2d71f1-0e28-44f2-909d-5c85eda36fde,2025-06-04T07:01:47.502042,3047,5,0.68
17d1ab70-b0ef-4a20-b731-e8215531ef84,dc544f59-3acf-4a96-a8af-56a65c9f6a77,2025-06-04T07:01:48.504591,1883,4,0.53
2f9ef4c9-8371-4ff8-a480-d7f7abe7497f,e35a165d-3aa3-4d9f-8446-3f67fa0166dc,2025-06-04T07:01:49.519747,3861,5,0.17
0d8a2a10-4b22-47cc-8806-24a28dac1160,e2f50eeb-66bd-4b87-86ef-f2ac6e6de309,2025-06-04T07:01:50.582369,5229,3,0.23
95a754ab-c202-4a12-9339-fd2766c90095,c65bc79e-4ef6-49ac-8b8d-96480ba8cefc,2025-06-04T07:01:51.639150,1218,3,0.75
