user_id,timestamp,page_url,event_type,product_id,session_id,processed_timestamp,event_date,event_hour,event_year,event_month,event_day,data_source
1255d5ca-38af-45d7-a9d2-333beb9dc52b,2025-06-04T06:34:23.710Z,https://www.white.info/,CLICK,9311,2ff7447a-9e2f-4aba-adef-a5e87736e133,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
b3fc80b5-d3a8-4ae9-90db-eac0270c2d76,2025-06-04T06:34:24.712Z,http://www.ford-brown.com/,SCROLL,4563,c1385df5-e83f-4cdf-9bb9-0b9fdd910fc9,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
55e9a977-83ec-46de-9d45-10d9d078a79c,2025-06-04T06:34:25.716Z,https://smith.net/,PAGE_VIEW,1996,d62681c8-f37e-4520-955a-b6888b31c617,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
62640412-02e3-4825-bbc4-1919b54311df,2025-06-04T06:34:26.720Z,https://brown.net/,PURCHASE,1731,152c0948-bf21-4f91-8fcf-923c4895dee5,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
28facacb-6dad-401c-955f-28b277116963,2025-06-04T06:34:27.723Z,http://lewis.com/,PURCHASE,1758,0677af93-cb1e-4db4-af0d-b5551abca271,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
db87010a-e0fb-4f5e-836f-5e84c9dab8c5,2025-06-04T06:34:28.726Z,http://walton.com/,SCROLL,4488,6b060287-6b76-4356-8f96-5d6bcb5545c5,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
f6300966-f7d5-43c4-8c0e-39218c679481,2025-06-04T06:34:29.729Z,https://kennedy.com/,PURCHASE,8460,a0b43ab5-c95d-4dab-abf3-1f7eb12ec4ea,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
ff2d12b3-84ea-4073-8516-74ad3727094e,2025-06-04T06:34:30.731Z,http://hernandez-bell.biz/,PAGE_VIEW,6227,63baad17-72c6-43a5-908c-3968b7883d8a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
f29c0a9a-7ce2-4bdc-ae06-fe32ce66be80,2025-06-04T06:34:31.734Z,http://www.murray.com/,PURCHASE,4911,fe15b268-c55e-42ee-b524-aea2b5deb51a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
1345599f-0e32-4ca6-b582-2348d3504d9b,2025-06-04T06:34:32.737Z,http://www.johnson.info/,ADD_TO_CART,9757,5396171c-b786-4550-94fd-ebfcc89b0a12,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
d5ce971d-743b-4926-8944-9629ccc819b9,2025-06-04T06:34:33.740Z,http://gallegos.biz/,PURCHASE,4691,6f43eee1-d8e2-4b75-9325-b39d545b6381,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
3ee9b1d5-8239-4fe8-8e3f-ce4e8b48fb8e,2025-06-04T06:34:34.743Z,http://jones.com/,CLICK,9545,4e8de4d4-bfde-407d-a73e-4269bd19aa4a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
23877228-b47c-4e1f-9d9a-a4416d5ee5f6,2025-06-04T06:34:35.745Z,http://collier.com/,PAGE_VIEW,5945,e877f993-51bd-4dfa-8bce-59cfc0960e1a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
ab32a545-5fea-4128-b43b-1fc2d527f605,2025-06-04T06:34:36.748Z,https://www.fisher-mitchell.com/,PURCHASE,1418,6f0afd2d-303e-4350-a374-61d65913bc5b,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
4381cbbc-a7ff-48cf-a7f2-aa2bb58d8cee,2025-06-04T06:34:37.751Z,http://www.dixon.com/,SCROLL,4376,85efa642-d2a6-4b04-83b5-629503669d80,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
e84fede2-e3a6-4b37-9ace-1200759bbe54,2025-06-04T06:34:38.753Z,http://jenkins-liu.biz/,CLICK,9000,8fab67e6-ecbe-4587-b7bc-1c9e7fb4a85a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
3d1008a0-d543-445b-a1c7-474d3e12d8be,2025-06-04T06:34:39.757Z,https://alexander-washington.info/,CLICK,6997,cf7bfad5-ba58-4224-8662-0e4914623467,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
fe1a8f15-ee85-48a5-a966-d06441954a40,2025-06-04T06:34:40.760Z,https://www.everett-howe.com/,ADD_TO_CART,3077,a51be753-6812-46a5-aefe-16ab08a71d35,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
04d164f5-912e-457b-9421-20d282fb5c1d,2025-06-04T06:34:41.763Z,https://james.net/,PAGE_VIEW,8513,be6a0cdf-312c-4f9b-a4a6-fdf50818e185,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
16e88abb-615d-4ec4-bf77-09d8ff3fffd7,2025-06-04T06:34:42.767Z,http://kaiser-rocha.net/,PAGE_VIEW,8614,82758b55-3532-45ee-abde-d96d842c956f,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
5da57f86-1b3d-4d04-bf8f-9aa73dba444b,2025-06-04T06:34:43.770Z,http://www.mayer.org/,CLICK,8157,88891606-0060-4d29-9676-4e8589aca07c,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
51b326e4-d9ba-4f31-a4ce-7b86fb693bc2,2025-06-04T06:34:44.772Z,https://mcconnell.org/,PAGE_VIEW,8735,5a0c592d-77d7-4d2d-8dfa-d8ab4fe80721,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
2cdafb45-c0ab-4784-98ce-e5ee0be0c414,2025-06-04T06:34:45.775Z,http://www.torres.com/,CLICK,1479,3188f1da-aa48-4523-a298-7181050b3d42,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
a6e5bd58-7c82-4b16-bc80-dbf17198d2e8,2025-06-04T06:34:46.778Z,http://www.fernandez-williams.net/,SCROLL,2015,c5495785-0c58-460c-9adf-4cf8733b570a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
d1cdb89d-8df3-4b3f-8d07-d594d531fc72,2025-06-04T06:34:47.780Z,https://pollard-shaffer.net/,ADD_TO_CART,1575,e9d474a2-f995-4990-a3c0-fc929ed60dd9,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
f1ea3102-73fc-4893-8852-29eee4a751db,2025-06-04T06:34:48.784Z,http://johnson-wilson.net/,CLICK,2711,b3d58094-4aa8-4026-a1f2-b0252755d515,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
7f6102f4-f0a5-4082-b5ec-6491c46cb70c,2025-06-04T06:34:49.786Z,https://www.blanchard.biz/,ADD_TO_CART,4914,cafde430-10f4-4152-b108-3b03aa28cdc4,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
b35b92ae-4262-4960-aa95-c58da8f5fcc6,2025-06-04T06:34:50.789Z,https://www.martinez.org/,ADD_TO_CART,6911,754e8e6b-5ff8-4fbb-92ae-1ee7255deea2,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
3863481e-8c71-46cf-9beb-66cc54fe248e,2025-06-04T06:34:51.793Z,http://www.jones.com/,ADD_TO_CART,5163,e63e8599-c3d6-4836-8ab5-9e0fbab39268,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
127914b5-87f2-43a2-93bd-b69e15852592,2025-06-04T06:34:52.797Z,https://www.green.org/,ADD_TO_CART,7306,2d6f8eb0-9da6-46c2-a1cb-69ed5dae6fa0,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
2789d91f-0701-479e-ad97-321aacfc63b9,2025-06-04T06:34:53.799Z,http://klein.com/,ADD_TO_CART,5235,bc162d91-d9f8-479d-b8b3-fbf4dec63b3c,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
21711b6c-caeb-49ae-ae35-443ae94a4add,2025-06-04T06:34:54.802Z,http://perez.biz/,ADD_TO_CART,7613,28c35280-2d59-472d-941b-5e82ccc2294e,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
852e961e-3a5e-4881-bcd7-8d6e41d44ce8,2025-06-04T06:34:55.805Z,http://www.vasquez-kidd.org/,SCROLL,1642,2aa04265-c571-4126-94b4-4d44d8b2716a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
baf93bfe-ddd0-44e2-8f74-49589905f711,2025-06-04T06:34:56.809Z,https://www.roman.com/,PAGE_VIEW,1969,19680e3f-511c-4f86-8761-993aafe657ed,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
b498d5bd-ad89-4fed-ac29-6d006b0dd45a,2025-06-04T06:34:57.812Z,https://jackson.info/,ADD_TO_CART,8564,3ce177f0-44ad-427b-a10b-defa93f97fb5,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
00c292a5-eb8e-4077-a6fc-101776e3dd0e,2025-06-04T06:34:58.815Z,http://www.garner.com/,CLICK,5576,089951fe-049c-4ece-b223-b7cc069f5e9b,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
98edb332-8cea-419b-9a12-35b07988a74c,2025-06-04T06:34:59.817Z,https://hill.com/,CLICK,9677,a439c6cd-7959-41e9-bedc-0fa5f03f4494,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
ce77f184-12fa-4cd9-9b7d-7115e4c0058f,2025-06-04T06:35:00.820Z,http://hall-fox.info/,SCROLL,2340,b90d670c-5b52-426c-81dd-d8c3bdcb92bb,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
b6870c76-a055-4c0f-8b38-65fe50c20dc6,2025-06-04T06:35:01.823Z,https://dunn.com/,SCROLL,1312,5e9b47fb-ea1b-42fc-bb9c-338994cd2139,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
55160625-b03d-4b8d-b372-635d86d5021a,2025-06-04T06:35:02.826Z,https://www.arroyo.biz/,CLICK,6473,e708a907-f220-4357-b58d-f592c0e43b01,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
9e6da285-ec90-45c0-933a-892c8cdca336,2025-06-04T06:35:03.828Z,http://jones.info/,ADD_TO_CART,5744,d5d66d8e-a52e-41aa-a687-08defd5ddd03,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
0ff6696a-b95b-4fae-ba6b-75b51b23a844,2025-06-04T06:35:04.831Z,http://www.hamilton.com/,CLICK,1400,96f2ff6b-5aef-4538-96e4-be4b9e63484a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
6e776fbd-f56a-4b8f-abf0-467e48cd0f0c,2025-06-04T06:35:05.834Z,https://patel.com/,PAGE_VIEW,5177,551d90a8-9834-45dd-ac27-5a006cde3c30,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
9968fe56-f37f-45d7-a8b9-b10e4cc53f4b,2025-06-04T06:35:06.837Z,http://cox.com/,ADD_TO_CART,6082,4cdd8c39-a2f9-413b-9f9f-888c742705e5,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
02f39a60-2d2a-4841-9737-8a25b0d54ce5,2025-06-04T06:35:07.839Z,http://www.miller.org/,PAGE_VIEW,6637,6d1d07f3-eb29-49b6-9da4-e94e2dea5fe3,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
193e433b-16d8-484c-8ede-dc0bf7bdbf2b,2025-06-04T06:35:08.843Z,http://www.jackson-howell.net/,CLICK,9942,845779e5-21b2-47f9-b160-07fbef3c076b,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
d41c7c39-d44c-42d8-a591-5041481f33d8,2025-06-04T06:35:09.846Z,http://www.hernandez.com/,PAGE_VIEW,6231,646ef9bc-f6d1-4162-90e5-1b38fa811cb0,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
bc3eba72-a32d-4f33-bacb-cebce4f112db,2025-06-04T06:35:10.848Z,http://www.cervantes.biz/,SCROLL,5635,69ae42e2-41fe-4485-bf1c-f58930c9a5e1,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
cf64a859-e646-456d-a6f8-a3fc6c325d0b,2025-06-04T06:35:11.852Z,https://hernandez.com/,SCROLL,6296,bb3f8236-f73c-402b-bd12-6b85c1024d68,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
34021f8e-cb73-4a0d-8b4b-3094464e6eeb,2025-06-04T06:35:12.854Z,http://palmer.com/,PURCHASE,9142,70686852-6123-4e97-b049-6e7d860bb73f,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
24b4be0d-dab1-4f9a-9aa2-2cd34455fb08,2025-06-04T06:35:13.858Z,https://baxter-miller.com/,PAGE_VIEW,3335,de10aeb7-74be-4a6a-9c44-81af2ea5fd40,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
052441a6-c767-4879-a977-6fb48aa35ef7,2025-06-04T06:35:14.861Z,http://myers.com/,PAGE_VIEW,7897,b00fe415-b57b-49c6-9861-0a4f065498f4,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
d9d4d993-dee7-40f6-9a5b-0f065c99990d,2025-06-04T06:35:15.864Z,https://www.foster.com/,SCROLL,4444,797c6278-a18c-4544-98d5-eb22441ea548,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
31e8d78a-a9ae-4af8-b344-73a41843293f,2025-06-04T06:35:16.867Z,https://ross.info/,ADD_TO_CART,4530,b1c02020-4c7f-4b09-9d8d-0c16dc42a642,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
9ee0e706-0ae4-4044-ab2c-fdab22505729,2025-06-04T06:35:17.870Z,https://www.mann.net/,CLICK,4636,283f558f-ca3c-4ada-9ff0-18d144e7aa44,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
7f3a27e3-bbf5-408e-a9ba-3e711bd86ac0,2025-06-04T06:35:18.873Z,http://turner.org/,SCROLL,5420,f0f65f0d-ba84-4608-8318-7fb8b62987b5,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
b9a100c9-f50a-4ae6-9c47-1889e39d64b3,2025-06-04T06:35:19.876Z,https://hoover.biz/,PURCHASE,7787,c6f4d095-c50d-4ba3-8c7f-e90863a76c63,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
6b129df3-2832-4a8e-8720-66f442801992,2025-06-04T06:35:20.879Z,https://www.quinn.org/,SCROLL,3813,38a13ee0-dc17-45ea-86de-9f7716c7f06c,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
de47cc66-3d3d-40a5-8d7d-b9262aee51b1,2025-06-04T06:35:21.882Z,https://www.miller-edwards.com/,CLICK,7809,2ce1ea6f-f857-4a1f-9d04-037dacc5bbd2,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
339f52e5-80a0-4f86-8b16-57ba1cd661a8,2025-06-04T06:35:22.885Z,https://trujillo.org/,ADD_TO_CART,8025,e09c3916-bfd2-480c-9acb-9aa0e47cab5c,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
d30e7199-b24b-4218-9baf-7ecf792d32ce,2025-06-04T06:35:23.889Z,http://miller.com/,SCROLL,8361,efaf20d1-5465-49f4-b3a5-06886ba1b166,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
991fd9e4-a23f-4916-89b4-ca0f336b6054,2025-06-04T06:35:24.891Z,https://www.estes.com/,CLICK,9423,ec3ba559-0771-4359-91d5-afccefdc0d5c,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
c2f76bec-ac96-4b1f-97e4-0955b5cd038b,2025-06-04T06:35:25.894Z,https://www.weber.com/,ADD_TO_CART,3855,f3f11132-80b1-4a39-9f3c-2c07626076f4,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
6581cdb0-dd64-4546-a51b-7fad55d269c2,2025-06-04T06:35:26.897Z,http://gill-cline.com/,SCROLL,6951,1710ca02-0afb-4d49-845b-f47bd525f1e4,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
422186e8-39c4-4513-9939-6ce72010106a,2025-06-04T06:35:27.899Z,http://williams.com/,PAGE_VIEW,9998,aa9c00a7-fc2b-4250-8e4d-ff531ac40d45,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
3dff6cc5-d0a9-4d28-b4de-356687008fe0,2025-06-04T06:35:28.902Z,https://reid.net/,CLICK,1365,c9f8c3d2-fb8b-4637-8f66-85f05a14d91b,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
563a4255-77ed-4576-a2ce-2544c3ad9dc7,2025-06-04T06:35:29.905Z,https://hahn.info/,SCROLL,3564,c7c5a7c6-710e-449f-84dc-7a8bde31377d,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
ccfb113b-fa01-4269-bbab-546086a334f1,2025-06-04T06:35:30.909Z,https://sullivan.com/,CLICK,7860,9ebaf47b-1504-4bf0-8c7f-b0f9e1fac013,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
b0fae9b0-ee2b-4af2-9d30-3f726d4276f2,2025-06-04T06:35:31.911Z,https://www.copeland.com/,CLICK,5542,3ca4a1f2-61e8-452e-8b3b-6b87e624d4ed,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
e2df2ff8-146d-4be2-879b-6efe8625b5db,2025-06-04T06:35:32.914Z,https://cummings.com/,PURCHASE,9739,ad74f996-3b25-46d3-8f10-ec121dc3fd30,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
873800c8-ea32-4b43-8cd8-7ddb1b063e76,2025-06-04T06:35:33.917Z,http://smith-king.com/,SCROLL,9527,6835c3ea-38f0-407e-93d1-af47818324f8,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
a67d7a0b-76bb-4f45-a076-be32c6ef32fa,2025-06-04T06:35:34.920Z,https://lin.com/,PAGE_VIEW,6532,6ffcfe4c-9c25-4b0d-8907-93a5edad1748,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
10788a90-20ab-4f14-a760-fb6f26b82f31,2025-06-04T06:35:35.925Z,http://www.marshall.biz/,PAGE_VIEW,5174,230e0444-d358-4bfa-bc6b-7bf15fd35568,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
3122ea9c-9e44-4cd1-b693-ad3b814d6f1b,2025-06-04T06:35:36.927Z,http://www.snyder.info/,PAGE_VIEW,5030,a3826fd9-a56a-4ea6-93a4-64830f029097,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
6f2a5036-f1f5-4c9e-9d26-aa45314139f6,2025-06-04T06:35:37.930Z,https://ramsey-mann.info/,CLICK,7057,79e6671d-bc69-4438-b3b0-48f33bfdd7e5,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
ec7299f0-d386-4565-9ee4-ac810434ed96,2025-06-04T06:35:38.933Z,http://www.myers.biz/,CLICK,2878,5e65cc24-6fda-4bee-8df8-5b40467a619d,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
45190f14-20c7-4487-be93-cea518b29070,2025-06-04T06:35:39.936Z,http://www.jones.com/,PAGE_VIEW,2763,9aa3a366-d983-42ff-80e1-bd58b8011762,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
5eaed9ba-8ae5-4854-83f7-f7d928b57b5e,2025-06-04T06:35:40.940Z,http://www.williams.com/,PAGE_VIEW,6821,c1d04023-16f3-40b0-b51e-ba87f2d3a582,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
ddcf46ef-4706-4214-a8c4-38dfbcb54d12,2025-06-04T06:35:41.943Z,http://gonzales.com/,SCROLL,3285,c0ba931a-b444-4195-9c2a-3f9e8b8aae0c,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
14281949-64a4-4f4b-a5c7-8cc1047aea87,2025-06-04T06:35:42.946Z,https://patel.net/,SCROLL,3422,c010e045-4d7e-4e5c-968d-fd73c066c430,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
4c1f71cd-5c38-488a-ab61-c175f32527af,2025-06-04T06:35:43.949Z,https://www.morrow.info/,ADD_TO_CART,7965,1609acf4-90ef-466a-aafb-000334409274,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
547b1094-2a20-4f83-aa46-7cd4ea22bcaf,2025-06-04T06:35:44.952Z,http://www.chandler.com/,CLICK,3845,65085f1f-b201-444b-b966-e1e8dd6d4e59,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
ee06e22b-46e9-4856-8496-c98d3803ff0a,2025-06-04T06:35:45.955Z,https://www.morse.biz/,SCROLL,2606,220c6229-01c9-4063-ad6c-7b68ce68ab65,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
20d1cc1f-c2f3-4e2b-ba53-c6fe5b018d96,2025-06-04T06:35:46.958Z,https://www.meyers.org/,PURCHASE,2364,fc861eb9-5a8c-42b1-90b7-3cfda115c9fc,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
2424e1fc-5c17-4778-8129-a32f7d541678,2025-06-04T06:35:47.961Z,http://gates.info/,SCROLL,9177,a23328ef-8089-4103-904a-4ab547bd9f90,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
5287025a-f05f-4dcc-ac0c-223c25a0fcb9,2025-06-04T06:35:48.964Z,https://www.thomas.com/,PAGE_VIEW,3859,ada7ef7a-d265-4f43-8ff1-38ec08b85ee4,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
6af0e84d-dc05-4897-b762-cdb17b2f7b7f,2025-06-04T06:35:49.967Z,https://www.blake.com/,CLICK,5088,6eea2364-70e0-46a4-8116-9269e86a63f7,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
2c69b396-ea0f-4721-827f-13548b3fea3f,2025-06-04T06:35:50.970Z,http://www.ramirez-black.com/,PURCHASE,5342,5f2bcdbe-0f7e-4ef3-bcc2-fdbe2d50458d,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
dbae0419-9de0-4073-b933-aed4b6c6a8eb,2025-06-04T06:35:51.972Z,http://www.kelley.org/,PURCHASE,4413,1e491106-db8d-4ed1-a4bd-4c035cbd825b,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
87323a39-1715-40a2-92a6-2136996778b3,2025-06-04T06:35:52.975Z,https://robinson.com/,CLICK,5826,a47d3a48-3dc0-4c30-80eb-bea30895115d,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
dd942bfe-2cf8-4127-9f72-ae3cdb6deb71,2025-06-04T06:35:53.978Z,http://bean-wood.com/,SCROLL,9630,b3497175-aa2f-492e-9b6f-bc0d2f246cc5,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
48bcf0e6-cd8d-49a8-ad8e-4d4f6029b618,2025-06-04T06:35:54.980Z,http://donovan-morgan.info/,PAGE_VIEW,4795,c7d50dfa-954b-4c68-bcbf-0caaef4e70a9,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
1875d16c-57b2-4275-880b-0c7adeb90d46,2025-06-04T06:35:55.983Z,https://bennett.com/,SCROLL,2888,12eb7f0c-69f1-429d-8f24-047258d0566a,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
3d8301cf-238e-4676-950b-11dacee46c44,2025-06-04T06:35:56.986Z,http://baker.com/,PURCHASE,2733,aefc2d07-62b3-45a2-a490-1f1df4414112,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
6fe50906-e2f6-40a1-9f56-44e3e5fbcea2,2025-06-04T06:35:57.989Z,https://www.henderson.com/,CLICK,1650,6c7eb73c-a239-4367-ae52-2845418c3ff8,2025-06-15T07:15:35.357Z,2025-06-04,6,2025,6,4,batch_csv
